ID,POSTAL,X-COORDINATES,Y-COORDINATES
1807,406002,35270.5011,33315.9464
1808,410101,36632.7883,34155.0937
1809,410102,36607.0487,34201.4761
1810,410103,36600.522,34232.0119
1811,410104,36513.3034,34207.6279
1812,410105,36546.3544,34209.1047
1813,410106,36534.8478,34147.1984
1814,410107,36553.3647,34132.3974
1815,410108,36548.4491,34089.1746
1816,410109,36611.5018,34091.0622
1817,410110,36610.6267,34024.2874
1818,410111,36678.9712,34033.346
1819,410112,36690.5561,33970.3503
1820,410113,36745.8724,33966.2359
1821,410114,36761.5459,33931.1865
1822,410115,36670.5594,33913.2967
1823,410116,36741.2147,33892.5365
1824,410633,36001.9922,34733.2826
1825,410634,35960.6332,34708.785
1826,410635,35963.7162,34765.878
1827,410636,35909.1839,34806.661
1828,410637,35858.6148,34808.2448
1829,410638,35914.5022,34850.0873
1830,410639,35935.7349,34874.1876
1831,410640,35972.1903,34922.6285
1832,410641,36003.7789,34884.0885
1833,410642,36043.3498,34831.1051
1834,410643,36072.8172,34790.9317
1835,410644,36046.5816,34767.163
1836,410645,36148.5545,34875.0707
1837,410646,36107.7776,34831.1457
1838,410647,36055.5411,34879.3185
1839,410648,36035.2917,34946.2067
1840,410649,36101.7546,34952.5621
1841,410650,36263.8498,34896.836
1842,410651,36240.4353,34932.711
1843,410652,36282.6646,34988.4517
1844,410653,36251.9343,35009.8708
1845,410654,36193.864,35019.6044
1846,410655,36183.1775,35061.6884
1847,410656,36260.1774,35100.2999
1848,410657,36209.9542,35113.8993
1849,410658,36146.2147,35083.0871
1850,410659,36131.6412,35169.3415
1851,410660,36171.2361,35176.0701
1852,410661,36307.906,35186.0694
1853,410662,36335.9166,35204.9659
1854,410663,36390.1735,35216.5488
1855,410664,36423.1735,35149.031
1856,410665,36325.7233,35147.5135
1857,410666,36322.673,35084.5333
1858,410667,36406.8174,35104.441
1859,410668,36411.7625,35059.1975
1860,410669,36356.3096,35031.6604
1861,410670,36342.7951,34968.7931
1862,410671,36408.3355,34961.5756
1863,410672,36395.526,34920.1873
1864,420003,35327.0037,33129.5174
1865,420004,35303.0719,33076.7016
1866,430001,35165.4262,32621.4965
1867,430002,35164.2418,32732.3569
1868,430003,35129.3716,32667.0168
1869,430004,35107.959,32711.0974
1870,430005,35041.6408,32765.0486
1871,430006,35111.0573,32829.9594
1872,430007,35077.1707,32899.6676
1873,430008,34983.588,32884.5367
1874,430009,34982.847,32969.7394
1875,430010,34960.835,33013.8764
1876,430011,35046.7652,33013.5212
1877,430012,34990.1749,33098.4304
1878,430021,34888.6155,32828.1037
1879,430022,34890.003,32897.9715
1880,430023,34918.1693,32870.4003
1881,431001,33617.723,31766.3616
1882,431002,33630.5902,31721.7651
1883,431003,33633.0622,31691.8604
1884,431004,33645.4442,31579.0182
1885,431005,33643.5536,31545.8647
1886,431006,33641.7337,31515.6437
1887,431007,33595.4675,31635.0345
1888,431008,33549.0873,31664.813
1889,431009,33526.7605,31686.1369
1890,431010,33516.5334,31599.0803
1891,431011,33482.2051,31560.5452
1892,431012,33606.4703,31465.0383
1893,431014,33666.0238,31391.7624
1894,440001,37492.7093,31907.0427
1895,440002,37443.6438,31867.0785
1896,440003,37394.5969,31827.0987
1897,440004,37394.8052,31936.8873
1898,440005,37338.468,31877.6679
1899,440006,37256.8172,31791.641
1900,440007,37343.6304,31826.1986
1901,440008,37213.7773,31855.6862
1902,440012,37172.7353,31882.4915
1903,440013,37154.4473,31819.9717
1904,440014,37136.2231,31757.4404
1905,440015,36972.4274,31913.1413
1906,440016,36983.7425,31856.4742
1907,440017,36998.7005,31789.6843
1908,440018,37012.5814,31727.847
1909,440019,37096.4073,31873.0919
1910,440020,37097.858,31783.9448
1911,440027,36923.624,31818.1292
1912,440028,36906.6392,31753.151
1913,440029,36889.7631,31688.1746
1914,440030,36663.4877,31839.9823
1915,440031,36694.7362,31782.7908
1916,440032,36735.0092,31724.4871
1917,440033,36777.0948,31665.9598
1918,440034,36770.3212,31831.8966
1919,440035,36847.3972,31711.2069
1920,440043,36870.2557,31983.3035
1921,440044,36877.6031,31896.4587
1922,440045,36807.2195,31876.1936
1923,440046,36830.5076,31937.25
1924,440047,36815.5597,32005.9325
1925,440051,37223.897,32074.2907
1926,440052,37235.8307,32019.7038
1927,440053,37244.843,31940.4302
1928,440054,37091.9523,31959.3612
1929,440055,36979.6314,31972.7807
1930,440057,37121.048,32063.8781
1931,440058,36981.9966,32049.5339
1932,440059,37059.4281,32020.9918
1933,440060,36371.5196,31748.5129
1934,440061,36395.0511,31714.4462
1935,440062,36427.1479,31668.3007
1936,440063,36449.2452,31636.2864
1937,440064,36476.2381,31606.6642
1938,440065,36504.3918,31749.6025
1939,440066,36505.0605,31805.6036
1940,440067,36489.751,31865.9225
1941,440071,36416.413,31873.6836
1942,440072,36351.9676,31846.6931
1943,440073,36351.6905,31793.8212
1944,440074,36223.8424,31782.7348
1945,440075,36249.1008,31746.0419
1946,440076,36282.0665,31697.7323
1947,440077,36376.6075,31595.9361
1948,440078,36356.7869,31544.6846
1949,440079,36290.4478,31542.562
1950,440080,36298.0154,31619.1953
1951,440081,36208.2268,31665.0934
1952,440083,36097.0851,31656.0763
1953,450001,37993.2944,32673.7704
1954,450002,38033.5252,32689.933
1955,450003,38014.0188,32651.3959
1956,450004,38033.499,32659.0464
1957,457909,38385.2405,32960.0291
1958,460001,39173.8129,33678.856
1959,460002,39126.8996,33728.5131
1960,460003,39113.6853,33796.4224
1961,460004,39138.6586,33859.9248
1962,460005,39249.2804,33826.9731
1963,460006,39315.1597,33829.7986
1964,460007,39366.7977,33895.9617
1965,460008,39432.6337,33898.8755
1966,460009,39528.0296,33939.568
1967,460011,38190.2935,34348.8235
1968,460012,39527.6103,33706.626
1969,460013,39509.9239,33629.4473
1970,460014,39448.0636,33735.1611
1971,460015,39422.6067,33693.256
1972,460018,39286.565,33653.7555
1973,460019,39235.3884,33557.7299
1974,460020,39173.4902,33579.335
1975,460021,39111.7472,33600.7725
1976,460022,39077.1006,33897.7516
1977,460023,39067.1323,33949.3765
1978,460024,37928.749,34116.6635
1979,460025,38109.2552,34000.678
1980,460026,38049.701,33950.7746
1981,460027,38036.2679,34041.6697
1982,460028,39315.3242,33994.3574
1983,460029,38133.1369,34110.9775
1984,460030,38198.7972,34093.3886
1985,460031,39668.3925,33918.0119
1986,460032,39629.5039,33875.0007
1987,460033,39775.1528,33898.3661
1988,460034,39689.4853,33812.0582
1989,460035,39846.5694,33842.5481
1990,460036,39699.1209,33765.2265
1991,460037,39855.5853,33795.4909
1992,460038,39760.7012,33675.9521
1993,460039,39842.5831,33739.2106
1994,460040,39851.4501,33693.7266
1995,460041,39961.9794,33700.8523
1996,460042,39952.8365,33748.1515
1997,460043,40049.9083,33755.1001
1998,460044,40059.0625,33708.025
1999,Your own Geocoder,,
2000,Results:,,
,,,
,Postalcode,X-Coordinates,Y-Coordinates
,,,
,460046,40169.3312,33864.2794
,460047,40246.9411,33822.637
,460048,40252.4317,33876.7544
,460049,40262.1871,33928.3546
,460050,40272.4863,33983.1162
,460051,37883.7907,34558.8523
,460052,37752.4824,34546.2368
,460053,37644.3631,34520.3627
,460054,37769.7429,34632.6581
,460055,37537.2141,34341.8359
,460056,37653.9124,34286.775
,460057,37681.5524,34239.8972
,460058,37619.7108,34239.0597
,460059,37715.3434,34087.0518
,460060,37784.5822,34086.7139
,460061,37728.9252,34149.4782
,460062,37786.0242,34183.4442
,460063,37808.1262,34255.5495
,460064,39856.4827,34051.8364
,460065,39847.0139,34101.9926
,460066,40303.5728,33418.1335
,460067,40326.2472,33471.2464
,460068,40246.9742,33446.5608
,460069,40276.8478,33512.8382
,460070,40186.2845,33581.2992
,460071,40176.6757,33630.6796
,460072,40280.7988,33625.2189
,460074,40119.6688,34415.2905
,460075,40111.2136,34459.8528
,460076,40102.4494,34503.1668
,460077,40094.6468,34546.248
,460078,39967.0231,34387.4522
,460079,39957.5519,34435.2061
,460080,39940.6235,34522.4906
,460081,39931.3977,34570.5088
,460082,39917.7989,34639.1999
,460084,39784.4447,34887.5066
,460086,39760.0627,34971.3649
,460087,39715.2999,34967.1358
,460088,39773.5887,35036.8823
,460089,39674.5364,35017.3598
,460090,39922.614,34928.0739
,460091,39911.2203,34971.9515
,460092,40016.9904,34960.684
,460093,40018.2969,35009.8733
,460095,40101.4268,35118.3507
,460096,39909.8022,35051.4208
,460097,39868.3707,35018.3563
,460098,39855.0641,35158.5096
,460099,39813.5822,35125.2141
,460100,39764.8802,35172.0689
,460101,39641.5706,35186.2983
,460102,39589.6775,35122.3705
,460103,39599.0408,35075.4919
,460104,39494.3135,35055.1339
,460105,39484.9905,35102.0492
,460106,39548.3573,35183.4507
,460107,39460.9081,34946.6458
,460108,39452.2536,34993.3838
,460109,39308.8691,34917.4203
,460110,39300.562,34963.7402
,460111,39367.1367,34851.363
,460112,39376.0556,34806.3967
,460113,39325.1157,34730.3822
,460114,39407.0097,34746.26
,460115,39523.6949,34848.9302
,460116,39657.4044,34801.8923
,460117,39705.198,34762.7853
,460118,39592.2836,34738.3779
,460119,39729.7216,34710.9236
,460120,39602.3055,34687.4311
,460121,39741.3492,34650.8263
,460122,39626.2889,34537.5019
,460123,39576.8956,34601.7979
,460124,39766.4312,34608.4552
,460125,39775.0311,34562.5001
,460126,39767.6687,34492.2012
,460127,39643.7609,34466.3892
,460128,39761.9052,34440.5376
,460129,39653.3746,34419.9876
,460130,39519.1996,34376.5343
,460131,39410.477,34357.0233
,460132,39506.3436,34441.9259
,460133,39397.8687,34420.877
,460134,39492.1875,34504.781
,460135,39483.7908,34550.1918
,460136,39340.6847,34486.3811
,460137,39372.8342,34561.0951
,460138,39465.6171,34691.5167
,460139,39360.3157,34625.1561
,460140,39363.2693,34675.0095
,460155,40549.3497,33427.021
,460156,40482.6725,33395.2369
,460157,40508.6933,33444.9351
,460158,40438.7097,33444.9051
,460159,40498.555,33479.1638
,460160,40451.6317,33502.8463
,460161,40516.2223,33526.1792
,460162,40546.256,33548.6637
,460163,40610.1061,33554.6144
,460164,40603.8096,33597.4524
,460165,40550.3517,33618.8543
,460166,40450.9387,33589.2019
,460167,40425.182,33544.8477
,460168,40381.2034,33588.6174
,460169,40439.4985,33627.6867
,460170,40552.8974,33663.2951
,460171,40476.7577,33683.8519
,460172,40394.4939,33658.6816
,460180,39971.8575,34327.0138
,460181,40014.1281,34323.9777
,460182,40076.5374,34344.3182
,460183,40078.557,34296.4304
,460185,39964.6664,34274.3538
,460201,38562.9637,34257.7579
,460202,38536.0859,34210.0549
,460203,38670.0385,34219.827
,460204,38759.2132,34287.7768
,460205,38849.0208,34242.4693
,460208,38879.2655,34214.8727
,460210,38971.7644,34087.6299
,460211,38978.6435,34192.8844
,460213,39053.0944,34284.9058
,460214,39037.1194,34234.331
,460217,39196.0014,34340.6626
,460218,39232.5819,34413.1723
,460401,39160.8051,34798.9413
,460402,39169.9441,34751.7256
,460403,39187.4918,34668.2552
,460404,39196.6829,34621.2696
,460405,39215.4342,34548.1204
,460406,39257.0463,34494.1752
,460407,39169.5217,34520.4546
,460408,39077.5057,34527.0856
,460409,39086.6407,34480.6125
,460410,38963.9673,34456.828
,460411,38938.9624,34500.2798
,460412,38881.0374,34612.0059
,460413,38880.5296,34723.7283
,460414,38752.0664,34695.1733
,460415,38788.656,34651.6693
,460416,38835.6096,34513.4358
,460417,38813.3432,34422.2843
,460418,38763.7226,34531.6078
,460419,38551.6358,34356.3793
,460420,38634.3923,34440.9829
,460421,38645.4367,34497.868
,460422,38636.5433,34545.4338
,460423,38488.6816,34466.5713
,460424,38479.5055,34515.6517
,460425,38655.8805,34620.6596
,460426,38646.7683,34668.3205
,460427,38507.4952,34591.825
,460428,38498.1317,34639.4889
,460501,38889.5937,34871.7969
,460502,38898.1234,34828.0482
,460503,39034.0762,34854.4604
,460504,39025.5547,34898.2619
,460505,39131.1572,34892.5582
,460506,39173.6651,34927.3276
,460507,39048.8843,35019.9743
,460508,39040.0248,35066.3497
,460509,38881.0988,35029.4511
,460510,38814.932,34948.7369
,460512,38668.1208,35062.6897
,460513,38676.7947,35018.0293
,460514,38637.9179,34938.0751
,460515,38755.2175,34896.7653
,460516,38764.2536,34807.5767
,460517,38671.1198,34810.79
,460518,38589.1742,34837.1626
,460519,38543.7293,34787.241
,460520,38552.0119,34741.7371
,460521,38432.2742,34718.3407
,460522,38423.7629,34763.9862
,460523,38827.7438,35171.896
,460524,38830.6163,35225.595
,460525,38652.8964,35210.4579
,460526,38719.484,35148.6874
,460527,38554.7029,35122.8754
,460528,38519.0407,35232.4963
,460529,38374.8251,35162.451
,460530,38428.0249,35100.9577
,460531,38331.522,35036.4444
,460532,38246.2097,35153.852
,460533,38116.2333,35086.2221
,460534,38182.4142,35026.2092
,460535,38031.4412,34989.2031
,460536,38001.8396,35081.9084
,460537,38118.221,34886.396
,460539,38237.4502,34835.3264
,460540,37879.6366,34815.2567
,460541,37975.4807,34837.7196
,460542,37963.2557,34763.9729
,460543,38005.4995,34727.5604
,460544,38119.3655,34750.6837
,460545,38105.048,34696.0313
,460546,38269.5099,34781.0293
,460547,38251.2863,34726.9659
,460548,38409.519,34835.2339
,460549,38416.3686,34881.7533
,460550,38383.1916,34988.1539
,460551,38429.8435,34941.1987
,460552,38508.5494,34900.5689
,460553,38516.8891,34855.5224
,460554,38559.3249,34976.3859
,460803,37933.8093,34039.0049
,460804,37871.7976,34051.774
,460805,37827.6624,34060.7265
,461001,37949.0265,34465.7386
,461002,37955.6483,34337.6116
,461010,39447.8213,33844.9262
,461019,37893.5477,34384.4748
,461020,37967.8712,34278.1953
,461021,37916.6155,34223.5465
,461022,37848.3589,34164.2356
,461023,37939.2571,34166.4102
,461024,39137.9116,34011.8974
,461029,38075.4586,34104.4197
,461030,39485.0213,33977.9349
,461031,38189.7463,34049.1684
,461032,38203.3488,33995.6373
,461033,38297.616,34027.9104
,461034,38359.6088,34045.6989
,461035,38343.2396,34117.5599
,461036,38251.6753,34175.1843
,461037,38337.6187,34186.3532
,461038,38294.9559,34239.7268
,461039,38304.4465,34283.9203
,461040,38368.8684,34252.8486
,461041,38327.7942,34398.6074
,461042,38292.7759,34466.8549
,461043,38276.0829,34507.5361
,461044,38277.5233,34581.3579
,461045,38147.237,34537.7063
,461050,37915.6107,34613.4128
,461051,40124.6876,33964.596
,461052,40152.0698,34016.3482
,461053,40143.0118,34063.1176
,461054,40156.8141,34122.1694
,461055,40107.4147,34147.7851
,461056,39993.0556,34136.8594
,461057,40047.1591,34054.1238
,461059,39949.9935,34033.4912
,461060,40012.2126,33858.6847
,461061,39958.9922,33889.2699
,461062,39875.9419,33952.5125
,461063,39865.7859,34003.0921
,461094,40193.4314,35119.1
,461219,39124.4926,34171.9115
,461220,39271.8677,34214.1073
,461221,39290.7728,34160.042
,461807,38001.5795,34366.7854
,461808,38075.0307,34344.2935
,462010,39452.1479,33816.1804
,462025,39186.5437,33944.0203
,462026,39227.9083,33953.7779
,462027,39282.8047,34035.5751
,462094,40165.0308,35090.0797
,462219,39155.7677,34184.3562
,462220,39243.5856,34190.2701
,462221,39260.2349,34137.5627
,462509,38803.8093,35098.7757
,462807,38010.0183,34414.5512
,462808,38077.2618,34410.8571
,463010,39463.7726,33780.4608
,463094,40016.9139,35090.8949
,463219,39151.3676,34121.5858
,463220,39188.6429,34196.3107
,463221,39230.9177,34137.4214
,463807,38008.2977,34468.964
,463808,38078.0032,34457.3659
,464010,39543.2779,33763.7932
,464029,39465.3963,34022.3188
,464094,39973.39,35055.9142
,464219,39181.6917,34122.304
,465010,39538.8665,33829.8772
,467010,38181.3561,34389.1111
,470101,36526.8932,34518.8045
,470102,36452.0794,34523.5287
,470103,36465.0102,34554.3071
,470104,36525.3686,34606.848
,470105,36435.1194,34595.6786
,470106,36465.045,34635.1705
,470107,36447.0926,34675.9464
,470108,36465.6305,34715.9354
,470109,36522.9678,34649.5298
,470110,36569.2449,34706.3046
,470111,36544.2672,34669.0217
,470112,36588.4124,34656.4673
,470113,36620.9424,34686.6135
,470114,36515.9296,34752.2862
,470115,36393.4574,34764.9548
,470116,36382.6793,34805.047
,470117,36387.9422,34846.5573
,470118,36438.8781,34812.1855
,470119,36474.3658,34808.5686
,470120,36525.0452,34788.9767
,470121,36532.9852,34834.6118
,470122,36603.2561,34909.1072
,470123,36577.7934,34946.7763
,470124,36551.7497,34980.5985
,470125,36523.2459,35017.5861
,470126,36635.3326,34993.1276
,470127,36664.1978,35005.0397
,470128,36683.424,35060.2912
,470129,36783.0024,35134.6637
,470130,36794.0425,35070.2607
,470131,36724.2829,35035.5191
,470132,36735.637,34999.4052
,470133,36730.6031,34950.972
,470134,36849.7396,35008.6013
,470135,36814.6879,35037.6238
,470136,36927.4681,35081.5254
,470137,36898.2341,35121.7702
,470138,36886.1653,35165.8983
,470139,36954.2555,35201.6629
,470140,36910.6855,35231.006
,470141,36919.138,35277.0672
,470142,36897.681,35313.559
,470143,36841.0123,35241.4073
,470144,36815.0475,35228.7753
,470145,36771.4887,35164.6873
,470146,36757.615,35198.9096
,470147,36731.8067,35230.1188
,470148,36745.8418,35280.8667
,470149,36843.3507,35328.1894
,470150,36831.2337,35370.7524
,470151,36705.8649,35306.8848
,470601,36714.0623,34697.7296
,470602,36710.0554,34618.3116
,470603,36808.0756,34690.5039
,470604,36888.131,34777.9179
,470605,36924.271,34716.503
,470606,36956.7383,34825.4595
,470607,36856.5416,34810.2581
,470608,36889.5569,34893.9048
,470609,36797.0327,34893.6713
,470610,36780.3505,34784.1547
,470611,37108.728,34802.6048
,470612,37194.6167,34873.7206
,470613,37315.8769,34899.666
,470614,37289.3824,34956.6959
,470615,37186.9745,34939.0858
,470616,37091.1529,34894.1969
,470617,37258.5341,35036.1472
,470618,37317.077,35024.299
,470619,37391.7493,35071.8178
,470620,37392.1679,35169.5875
,470621,37297.8477,35190.9394
,470622,37301.5994,35139.3342
,470623,37291.1343,35094.7492
,470624,37245.8844,35165.8542
,470625,37216.4573,35127.6876
,470626,37166.2089,35173.3441
,470627,37156.9875,35128.3953
,470628,37091.0374,35231.8216
,470629,37034.7725,35176.7364
,470631,37083.8196,35017.5269
,470632,36995.2776,34917.0434
,470701,37524.997,35535.2901
,470702,37527.0262,35490.5009
,470703,37634.8234,35482.6064
,470704,37669.3832,35393.0232
,470705,37534.9098,35424.1909
,470706,37537.3093,35376.6541
,470707,37567.5357,35294.7839
,470708,37570.162,35247.2323
,470709,37908.2704,35289.2196
,470710,38071.8602,35306.6593
,470711,38057.4213,35350.854
,470712,37939.8717,35343.538
,470713,37915.3732,35393.1456
,470714,38012.2688,35467.7508
,470715,37997.8331,35511.8757
,470716,38200.2399,35557.0303
,470717,38253.1754,35525.423
,470718,38286.077,35423.8661
,470719,38184.5541,35400.2228
,470720,38190.1592,35350.7878
,470721,38325.7791,35386.1409
,470722,38560.1668,35424.248
,470723,38643.9428,35459.3478
,470724,38585.3223,35480.3156
,470725,38647.3069,35535.8074
,470740,37957.6495,35609.2166
,470742,37879.3977,35584.3636
,470744,37831.8308,35559.5019
,470761,39209.5882,35373.9599
,470762,39241.24,35378.1539
,470763,39297.2215,35361.8138
,470764,39360.6956,35339.72
,470765,39426.2631,35349.5424
,470766,39457.9148,35353.7371
,470767,39513.9003,35337.3954
,470768,39574.4542,35316.7382
,470769,39640.1005,35329.4402
,470770,39701.2398,35345.5704
,470771,39746.3487,35346.5697
,470772,39638.305,35405.0047
,470773,39589.6091,35388.7982
,470774,39506.0733,35418.2295
,471609,36744.405,34892.4945
,471613,37396.4331,34974.4464
,471747,37789.6662,35424.503
,471748,37757.2701,35400.1166
,472613,37448.9044,34998.5288
,472747,37827.5431,35426.7751
,472748,37784.9831,35386.2831
,473747,37867.3708,35441.3691
,473748,37812.8398,35371.6708
,500001,45224.4586,41171.5222
,500004,45176.5747,41200.1702
,500005,45085.6262,41198.4229
,510101,41895.7979,38787.344
,510102,41880.1258,38835.3392
,510103,41920.5394,38858.6515
,510104,41953.7503,38887.1483
,510105,41824.2242,38940.7861
,510106,41836.9516,38893.7513
,510107,41822.0179,38838.1441
,510108,41766.2381,38834.7258
,510109,41653.9842,38943.6256
,510110,41686.4013,38978.1276
,510111,41695.0944,38898.7607
,510112,41646.4129,38855.5357
,510113,41627.0638,38898.463
,510114,41537.3936,38942.1716
,510115,41527.2801,38994.8034
,510116,41484.2438,38937.0765
,510117,41510.7128,38880.7229
,510118,41520.0225,38798.27
,510119,41517.3635,38839.8133
,510120,41470.7854,38816.469
,510121,41486.5749,38767.3457
,510122,41475.4795,38729.6155
,510123,41435.4202,38696.793
,510124,41464.7183,38651.3241
,510125,41466.5435,38691.5759
,510126,41572.1269,38614.5665
,510127,41566.3689,38659.3859
,510128,41610.0583,38679.1632
,510129,41611.0749,38728.5566
,510130,41757.4209,38601.016
,510131,41691.7782,38662.3487
,510132,41662.6559,38696.9493
,510133,41673.9175,38640.9733
,510134,41691.9382,38577.4804
,510135,41816.8622,38510.0299
,510136,41846.6071,38524.4666
,510137,41789.9392,38578.1986
,510138,42077.0431,38384.5124
,510139,42052.1633,38396.7753
,510140,42007.0127,38444.3726
,510141,41957.4345,38469.9848
,510142,41975.9323,38389.5396
,510143,42175.6031,38227.1668
,510144,42158.71,38274.0269
,510145,42190.7345,38363.7722
,510146,42115.7335,38343.4739
,510147,42322.105,38350.6346
,510148,42329.4929,38258.3507
,510149,42321.6923,38179.2182
,510150,42429.4711,38310.5016
,510151,42374.4159,38345.4774
,510152,42348.3316,38421.4923
,510153,42400.9773,38410.7216
,510154,42462.5219,38366.6615
,510155,42491.6916,38386.637
,510156,42420.3721,38459.3427
,510157,42394.9171,38483.8022
,510158,42347.0228,38524.6968
,510159,42241.123,38421.781
,510160,42354.881,38482.7754
,510161,42313.5579,38421.7822
,510180,42101.8171,38477.5071
,510181,42161.8217,38494.0383
,510182,42209.6382,38519.9648
,510183,42166.3065,38553.8308
,510184,42129.6756,38586.3636
,510185,42103.05,38628.4899
,510186,42035.0566,38575.094
,510187,42019.4099,38536.9427
,510188,42004.6831,38593.6115
,510189,41990.979,38625.8158
,510190,41948.722,38618.6729
,510191,41956.919,38678.6247
,510192,41993.1899,38698.5703
,510193,42030.2239,38676.8711
,510194,42062.0065,38670.9579
,510195,42103.3725,38715.0712
,510196,42135.6044,38686.5584
,510197,42180.3439,38715.7927
,510198,42099.1618,38778.7683
,510199,42062.073,38819.6914
,510203,42328.7808,38775.8109
,510204,42363.4839,38836.8275
,510205,42425.2527,38774.8636
,510206,42398.4493,38702.3858
,510207,42362.2422,38710.0551
,510208,42311.6435,38698.8255
,510209,42270.6313,38736.0172
,510210,42279.2625,38785.2704
,510211,42226.4115,38803.2949
,510212,42162.8885,38842.3173
,510213,42171.5902,38932.5875
,510214,42242.8251,38860.8794
,510215,42298.8101,38910.3783
,510216,42199.7676,39005.6565
,510217,42212.0361,39036.2194
,510218,42252.693,39050.064
,510219,42286.4906,39032.2087
,510220,42274.2438,39099.4211
,510221,42277.8081,39135.8659
,510222,42298.1012,39190.3644
,510223,42259.9023,39184.6643
,510224,42221.703,39182.3041
,510225,42222.5764,39241.5403
,510226,42290.1819,39225.4532
,510227,42294.3857,39298.053
,510228,42251.6282,39352.6995
,510229,42296.0446,39410.8234
,510230,42226.5244,39433.5081
,510231,42254.1039,39487.2698
,510232,42284.1564,39635.5629
,510233,42310.4946,39569.1649
,510234,42301.7567,39477.1137
,510235,42355.6397,39496.2665
,510236,42385.241,39607.8513
,510237,42417.2609,39564.5996
,510238,42456.0014,39523.6744
,510239,42474.7604,39466.6403
,510240,42409.3687,39486.0415
,510241,42361.6591,39447.057
,510242,42377.1729,39288.0418
,510243,42431.2203,39285.1696
,510244,42474.5862,39274.4175
,510245,42437.1853,39235.1919
,510246,42371.2091,39236.1374
,510247,42371.6622,39194.6812
,510248,42434.1603,39180.3061
,510249,42463.6404,39129.2834
,510250,42420.2126,39139.9228
,510251,42366.2868,39142.7541
,510252,42383.4407,38911.4908
,510253,42440.2714,38909.4767
,510254,42523.1839,38908.2399
,510255,42565.9648,38917.553
,510256,42545.5348,38851.16
,510257,42509.674,38788.4261
,510266,42530.2269,38686.0481
,510267,42484.9708,38664.7992
,510268,42433.6127,38592.7291
,510269,42515.5376,38593.9062
,510270,42587.6585,38619.9882
,510271,42539.1996,38634.5208
,510272,42623.6301,38522.7734
,510273,42555.8974,38543.678
,510274,42546.5225,38487.6985
,510275,42645.1813,38502.2531
,510405,41645.4049,39514.0628
,510406,41584.8719,39529.9897
,510407,41487.9452,39514.6154
,510408,41400.4584,39464.9398
,510409,41455.5051,39436.0641
,510410,41422.969,39424.9135
,510411,41471.1809,39390.1896
,510412,41552.3066,39487.6651
,510413,41598.0913,39410.783
,510414,41669.637,39383.9258
,510415,41692.3289,39329.5262
,510416,41610.7503,39294.4697
,510417,41591.9323,39327.9757
,510418,41472.8097,39313.7565
,510419,41514.1896,39281.9978
,510420,41483.6964,39271.335
,510421,41527.9574,39235.7078
,510422,41487.9032,39160.5855
,510423,41517.8154,39131.8991
,510424,41486.6607,39117.2444
,510425,41526.5758,39065.9439
,510426,41653.2572,39110.0028
,510427,41654.6302,39147.395
,510428,41707.736,39045.3986
,510429,41734.3036,39121.6563
,510440,41953.0718,39003.8397
,510442,41870.1758,38995.5194
,510446,41845.1438,39147.3472
,510447,41860.0227,39206.6255
,510448,41887.4676,39178.277
,510449,41914.5645,39206.6356
,510450,41886.3206,39239.7784
,510451,41886.3217,39277.7043
,510452,41804.4362,39277.6891
,510453,41808.87,39319.9049
,510454,41885.4647,39335.7421
,510455,41914.568,39309.8908
,510456,41969.0561,39329.0482
,510457,42039.0723,39316.6079
,510458,42057.7585,39269.9763
,510459,42058.3101,39213.8344
,510460,41992.5487,39219.5747
,510461,41966.7006,39239.7933
,510463,41888.9323,39399.6222
,510464,41915.5056,39409.5363
,510465,41937.8347,39490.5073
,510466,41889.8524,39462.2817
,510467,41737.5924,39498.9485
,510468,41737.2895,39536.7597
,510469,41829.7554,39500.5014
,510470,41829.8445,39534.956
,510471,41855.2329,39573.0923
,510472,41794.2278,39574.1236
,510473,41804.6743,39610.1179
,510474,41724.5428,39637.4648
,510475,41780.7359,39687.9709
,510476,41915.5275,39688.0092
,510477,41924.6862,39608.4481
,510478,41982.1675,39610.4207
,510479,42009.863,39685.9869
,510480,42027.1304,39644.3932
,510481,41978.9447,39544.628
,510482,42070.9247,39527.5365
,510483,42103.2134,39558.5088
,510484,42160.1767,39511.9839
,510485,42193.1773,39601.9746
,510486,42137.288,39592.7794
,510487,42163.7548,39659.9138
,510500,40534.012,39779.6116
,510501,40595.9734,39769.5714
,510502,40565.8225,39710.4125
,510503,40482.3812,39744.6984
,510504,40416.5077,39781.0764
,510505,40454.8947,39849.257
,510506,40411.647,39886.1362
,510507,40383.0077,39846.2024
,510508,40344.0854,39793.4452
,510509,40316.1482,39753.6931
,510510,40383.8895,39746.578
,510511,40316.6737,39661.9515
,510512,40305.4111,39720.551
,510513,40269.5834,39685.9837
,510514,40221.6987,39622.2237
,510515,40201.438,39571.6746
,510516,40266.2656,39572.2153
,510517,40300.9553,39631.9374
,510518,40384.6277,39598.7734
,510519,40442.3728,39562.7191
,510520,40401.6604,39492.9964
,510521,40358.1127,39509.3933
,510531,41029.5716,39264.03
,510532,41068.3202,39254.7032
,510533,41083.4656,39205.4921
,510534,41080.3695,39156.9246
,510535,41016.5706,39175.4499
,510536,40965.81,39183.3687
,510537,40962.2899,39085.7718
,510538,41017.445,39068.088
,510539,41044.2625,39066.3678
,510540,41064.1662,39048.0869
,510541,41111.8076,39031.1831
,510542,41138.5621,39032.5068
,510543,41151.7884,39008.8784
,510544,41229.379,39000.8133
